,example_no,split,entity_a,entity_a_name,entity_b,entity_b_name,summ_type,summ_no,sent_id,complex_sent,simple_sent_id,simple_sent
577,16,train,111486,Hampton Inn & Suites Chicago - Downtown,87617,Hyatt Regency Chicago,refs_b,0,E016RB00N006,Unbelievably it was quite expensive just for a canned soft-drink from the minibar in this hotel room.,E016RB00N006_001,It was just for a canned soft-drink from the minibar in this hotel room.
578,16,train,111486,Hampton Inn & Suites Chicago - Downtown,87617,Hyatt Regency Chicago,refs_b,0,E016RB00N006,Unbelievably it was quite expensive just for a canned soft-drink from the minibar in this hotel room.,E016RB00N006_002,Unbelievably.
579,16,train,111486,Hampton Inn & Suites Chicago - Downtown,87617,Hyatt Regency Chicago,refs_b,0,E016RB00N007,The only available parking at the hotel is valet which can be costly.,E016RB00N007_000,The only available parking at the hotel is valet.
580,16,train,111486,Hampton Inn & Suites Chicago - Downtown,87617,Hyatt Regency Chicago,refs_b,0,E016RB00N007,The only available parking at the hotel is valet which can be costly.,E016RB00N007_001,Valet parking can be costly.
581,16,train,111486,Hampton Inn & Suites Chicago - Downtown,87617,Hyatt Regency Chicago,refs_b,0,E016RB00N008,The use of internet is costly too.,E016RB00N008_000,The use of internet is costly.
582,16,train,111486,Hampton Inn & Suites Chicago - Downtown,87617,Hyatt Regency Chicago,refs_comm,0,E016RC00N000,The staff were helpful and would definitely stay at the hotel again.,E016RC00N000_000,The staff were helpful.
583,16,train,111486,Hampton Inn & Suites Chicago - Downtown,87617,Hyatt Regency Chicago,refs_comm,0,E016RC00N000,The staff were helpful and would definitely stay at the hotel again.,E016RC00N000_001,I would definitely stay at the hotel again.
584,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N000,The hotel has all the modern conveniences but is set out in a classical style.,E017RA00N000_000,The hotel has all the modern conveniences.
585,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N000,The hotel has all the modern conveniences but is set out in a classical style.,E017RA00N000_001,The hotel is set out in a classical style.
586,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N001,"It's super easy to access the city centre from this hotel, making it a great hotel for location.",E017RA00N001_000,It's super easy to access the city centre from this hotel.
587,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N001,"It's super easy to access the city centre from this hotel, making it a great hotel for location.",E017RA00N001_001,This hotel is great for location.
588,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N002,At this hotel some rooms are very elegant and quiet with comfortable beds and even a fireplace.,E017RA00N002_000,Some rooms at this hotel are very elegant and quiet.
589,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N002,At this hotel some rooms are very elegant and quiet with comfortable beds and even a fireplace.,E017RA00N002_001,The beds in these rooms are comfortable.
590,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N002,At this hotel some rooms are very elegant and quiet with comfortable beds and even a fireplace.,E017RA00N002_002,Some of these rooms even have a fireplace.
591,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N003,"The shower was great, too, but the walls are really thin.",E017RA00N003_000,The shower was great.
592,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N003,"The shower was great, too, but the walls are really thin.",E017RA00N003_001,The walls are really thin.
593,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N004,The hotel even provides car service.,E017RA00N004_000,The hotel provides car service.
594,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N005,The hotel provided some great food and every dish tasted great.,E017RA00N005_000,The hotel provided some great food.
595,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N005,The hotel provided some great food and every dish tasted great.,E017RA00N005_001,Every dish tasted great.
596,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N006,Unfortunately the taps on the sinks were pretty tight and because it is an older building there seemed to be no soundproofing.,E017RA00N006_000,The taps on the sinks were pretty tight.
597,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N006,Unfortunately the taps on the sinks were pretty tight and because it is an older building there seemed to be no soundproofing.,E017RA00N006_001,It is an older building.
598,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_a,0,E017RA00N006,Unfortunately the taps on the sinks were pretty tight and because it is an older building there seemed to be no soundproofing.,E017RA00N006_002,There seemed to be no soundproofing.
599,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N000,This is a great and beautiful place to stay for business or for pleasure.,E017RB00N000_000,This is a great place to stay for business.
600,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N000,This is a great and beautiful place to stay for business or for pleasure.,E017RB00N000_001,This is a great place to stay for pleasure.
601,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N000,This is a great and beautiful place to stay for business or for pleasure.,E017RB00N000_002,This is a beautiful place to stay.
602,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N001,All experiences here have always been fabulous and convenient.,E017RB00N001_000,All experiences here have always been fabulous.
603,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N001,All experiences here have always been fabulous and convenient.,E017RB00N001_001,All experiences here have always been convenient.
604,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N002,The hotel is close to the theatre district with restaurants close by.,E017RB00N002_000,The hotel is close to the theatre district.
605,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N002,The hotel is close to the theatre district with restaurants close by.,E017RB00N002_001,There are restaurants close by.
606,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N003,"It is situated close to Macy's, TJ Maxx and other shopping centres and the subway for easy travel.",E017RB00N003_000,"It is situated close to Macy's, TJ Maxx and other shopping centres."
607,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N003,"It is situated close to Macy's, TJ Maxx and other shopping centres and the subway for easy travel.",E017RB00N003_001,It is situated close to the subway for easy travel.
608,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N004,Rooms in this hotel are really nice and can't be recommended enough.,E017RB00N004_000,Rooms in this hotel are really nice.
609,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N004,Rooms in this hotel are really nice and can't be recommended enough.,E017RB00N004_001,They can't be recommended enough.
610,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N005,"The hotel only had one restaurant and a small bar, so the choices were limited.",E017RB00N005_000,The hotel only had one restaurant.
611,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N005,"The hotel only had one restaurant and a small bar, so the choices were limited.",E017RB00N005_001,The hotel only had a small bar.
612,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N005,"The hotel only had one restaurant and a small bar, so the choices were limited.",E017RB00N005_002,The choices were limited.
613,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N006,"There is a free breakfast provided, but it is not advertised clearly.",E017RB00N006_000,There is a free breakfast provided.
614,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N006,"There is a free breakfast provided, but it is not advertised clearly.",E017RB00N006_001,The free breakfast is not advertised clearly.
615,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N007,There is a charge to use the WiFi at the hotel and the fitness centre was not great.,E017RB00N007_000,There is a charge to use the WiFi at the hotel.
616,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_b,0,E017RB00N007,There is a charge to use the WiFi at the hotel and the fitness centre was not great.,E017RB00N007_001,The fitness centre was not great.
617,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_comm,0,E017RC00N000,The rooms of the hotel were clean and it is located perfectly for Boston.,E017RC00N000_000,The rooms of the hotel were clean.
618,17,train,94337,XV Beacon,111441,Hyatt Regency Boston,refs_comm,0,E017RC00N000,The rooms of the hotel were clean and it is located perfectly for Boston.,E017RC00N000_001,The hotel is located perfectly for Boston.
619,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N000,This is overall a really great hotel but a bit pricey.,E018RA00N000_000,This is overall a really great hotel.
620,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N000,This is overall a really great hotel but a bit pricey.,E018RA00N000_001,The hotel is a bit pricey.
621,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N001,It could be quite disturbing if you stay on the front of the hotel due to the horns from the street.,E018RA00N001_000,Staying on the front of the hotel could be quite disturbing.
622,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N001,It could be quite disturbing if you stay on the front of the hotel due to the horns from the street.,E018RA00N001_001,The disturbance is due to the horns from the street.
623,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N002,"The location of this hotel is absolutely great and central, you can walk to many shops, Gaudi 's Casa Batllo , and la Pedrera.",E018RA00N002_000,The location of this hotel is absolutely great and central.
624,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N002,"The location of this hotel is absolutely great and central, you can walk to many shops, Gaudi 's Casa Batllo , and la Pedrera.",E018RA00N002_001,You can walk to many shops.
625,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N002,"The location of this hotel is absolutely great and central, you can walk to many shops, Gaudi 's Casa Batllo , and la Pedrera.",E018RA00N002_002,You can walk to Gaudi's Casa Batllo.
626,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N002,"The location of this hotel is absolutely great and central, you can walk to many shops, Gaudi 's Casa Batllo , and la Pedrera.",E018RA00N002_003,You can walk to la Pedrera.
627,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N003,The metro station is also really close.,E018RA00N003_000,The metro station is really close.
628,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N004,"A standard room at this hotel is smaller than expected, with most of the space being taken by the huge but very comfortable bed inside.",E018RA00N004_000,A standard room at this hotel is smaller than expected.
629,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N004,"A standard room at this hotel is smaller than expected, with most of the space being taken by the huge but very comfortable bed inside.",E018RA00N004_001,Most of the space is taken by the huge but very comfortable bed inside.
630,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N005,The bathrooms was outdated and need some updating.,E018RA00N005_000,The bathrooms were outdated.
631,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N005,The bathrooms was outdated and need some updating.,E018RA00N005_001,The bathrooms need some updating.
632,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N006,The room service was overpriced.,E018RA00N006_000,The room service was overpriced.
633,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N007,Unfortunately the hotel's breakfast definitely not worth the money.,E018RA00N007_000,The hotel's breakfast is not worth the money.
634,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N008,The lifts were a bit inconvenient and request long time wait because there are only two of small and infrequent ones.,E018RA00N008_000,The lifts were a bit inconvenient.
635,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N008,The lifts were a bit inconvenient and request long time wait because there are only two of small and infrequent ones.,E018RA00N008_001,There are only two of small and infrequent ones.
636,18,train,229677,Condes de Barcelona,1223953,Hotel Diagonal Zero,refs_a,0,E018RA00N008,The lifts were a bit inconvenient and request long time wait because there are only two of small and infrequent ones.,E018RA00N008_002,Requesting the lifts takes a long time wait.
